edge,interaction_class,score_tier,score_percentile,demo_review_flag
s_016um_00081_00044-1|s_016um_00079_00045-1,paracrine,high,49.89,unreviewed
s_016um_00081_00044-1|s_016um_00080_00042-1,paracrine,high,49.89,unreviewed
s_016um_00081_00044-1|s_016um_00080_00043-1,paracrine,high,49.89,unreviewed
s_016um_00081_00044-1|s_016um_00080_00044-1,paracrine,high,49.89,unreviewed
s_016um_00081_00044-1|s_016um_00080_00045-1,paracrine,high,49.89,reviewed
s_016um_00081_00044-1|s_016um_00080_00046-1,paracrine,high,49.89,unreviewed
s_016um_00081_00044-1|s_016um_00081_00042-1,paracrine,high,49.89,unreviewed
s_016um_00081_00044-1|s_016um_00081_00043-1,paracrine,high,49.89,reviewed
s_016um_00081_00044-1|s_016um_00081_00044-1,autocrine,high,49.89,unreviewed
s_016um_00081_00044-1|s_016um_00081_00045-1,paracrine,high,49.89,unreviewed
s_016um_00081_00044-1|s_016um_00081_00046-1,paracrine,high,49.89,reviewed
s_016um_00081_00044-1|s_016um_00082_00042-1,paracrine,high,49.89,unreviewed
s_016um_00081_00044-1|s_016um_00082_00043-1,paracrine,high,49.89,unreviewed
s_016um_00081_00044-1|s_016um_00082_00044-1,paracrine,high,49.89,unreviewed
s_016um_00081_00044-1|s_016um_00082_00045-1,paracrine,high,49.89,reviewed
s_016um_00081_00044-1|s_016um_00082_00046-1,paracrine,high,49.89,unreviewed
s_016um_00081_00044-1|s_016um_00083_00043-1,paracrine,high,49.89,unreviewed
s_016um_00081_00044-1|s_016um_00083_00044-1,paracrine,high,49.89,unreviewed
s_016um_00081_00044-1|s_016um_00083_00045-1,paracrine,high,49.89,reviewed
s_016um_00081_00045-1|s_016um_00079_00044-1,paracrine,high,49.89,unreviewed
s_016um_00081_00045-1|s_016um_00079_00045-1,paracrine,high,49.89,reviewed
s_016um_00081_00045-1|s_016um_00079_00046-1,paracrine,high,49.89,unreviewed
s_016um_00081_00045-1|s_016um_00080_00043-1,paracrine,high,49.89,unreviewed
s_016um_00081_00045-1|s_016um_00080_00044-1,paracrine,high,49.89,unreviewed
s_016um_00081_00045-1|s_016um_00080_00045-1,paracrine,high,49.89,reviewed
s_016um_00081_00045-1|s_016um_00080_00046-1,paracrine,high,49.89,reviewed
s_016um_00081_00045-1|s_016um_00080_00047-1,paracrine,high,49.89,unreviewed
s_016um_00081_00045-1|s_016um_00081_00043-1,paracrine,high,49.89,unreviewed
s_016um_00081_00045-1|s_016um_00081_00044-1,paracrine,high,49.89,reviewed
s_016um_00081_00045-1|s_016um_00081_00045-1,autocrine,high,49.89,unreviewed
s_016um_00081_00045-1|s_016um_00081_00046-1,paracrine,high,49.89,reviewed
s_016um_00081_00045-1|s_016um_00081_00047-1,paracrine,high,49.89,reviewed
s_016um_00081_00045-1|s_016um_00082_00043-1,paracrine,high,49.89,unreviewed
s_016um_00081_00045-1|s_016um_00082_00044-1,paracrine,high,49.89,unreviewed
s_016um_00081_00045-1|s_016um_00082_00045-1,paracrine,high,49.89,unreviewed
s_016um_00081_00045-1|s_016um_00082_00046-1,paracrine,high,49.89,reviewed
s_016um_00081_00045-1|s_016um_00082_00047-1,paracrine,high,49.89,unreviewed
s_016um_00081_00045-1|s_016um_00083_00044-1,paracrine,high,49.89,reviewed
s_016um_00081_00045-1|s_016um_00083_00045-1,paracrine,high,49.89,unreviewed
s_016um_00081_00045-1|s_016um_00083_00046-1,paracrine,high,49.89,reviewed
s_016um_00081_00046-1|s_016um_00079_00045-1,paracrine,high,49.89,reviewed
s_016um_00081_00046-1|s_016um_00079_00046-1,paracrine,high,49.89,unreviewed
s_016um_00081_00046-1|s_016um_00079_00047-1,paracrine,high,49.89,unreviewed
s_016um_00081_00046-1|s_016um_00080_00044-1,paracrine,high,49.89,unreviewed
s_016um_00081_00046-1|s_016um_00080_00045-1,paracrine,high,49.89,unreviewed
s_016um_00081_00046-1|s_016um_00080_00046-1,paracrine,high,49.89,unreviewed
s_016um_00081_00046-1|s_016um_00080_00047-1,paracrine,high,49.89,reviewed
s_016um_00081_00046-1|s_016um_00080_00048-1,paracrine,high,49.89,reviewed
s_016um_00081_00046-1|s_016um_00081_00044-1,paracrine,high,49.89,reviewed
s_016um_00081_00046-1|s_016um_00081_00045-1,paracrine,high,49.89,reviewed
s_016um_00081_00046-1|s_016um_00081_00046-1,autocrine,high,49.89,unreviewed
s_016um_00081_00046-1|s_016um_00081_00047-1,paracrine,high,49.89,unreviewed
s_016um_00081_00046-1|s_016um_00081_00048-1,paracrine,high,49.89,unreviewed
s_016um_00081_00046-1|s_016um_00082_00044-1,paracrine,high,49.89,reviewed
s_016um_00081_00046-1|s_016um_00082_00045-1,paracrine,high,49.89,unreviewed
s_016um_00081_00046-1|s_016um_00082_00046-1,paracrine,high,49.89,reviewed
s_016um_00081_00046-1|s_016um_00082_00047-1,paracrine,high,49.89,reviewed
s_016um_00081_00046-1|s_016um_00082_00048-1,paracrine,high,49.89,unreviewed
s_016um_00081_00046-1|s_016um_00083_00045-1,paracrine,high,49.89,reviewed
s_016um_00081_00046-1|s_016um_00083_00046-1,paracrine,high,49.89,unreviewed
s_016um_00081_00046-1|s_016um_00083_00047-1,paracrine,high,49.89,unreviewed
s_016um_00081_00047-1|s_016um_00079_00046-1,paracrine,high,49.89,reviewed
s_016um_00081_00047-1|s_016um_00079_00047-1,paracrine,high,49.89,reviewed
s_016um_00081_00047-1|s_016um_00079_00048-1,paracrine,high,49.89,unreviewed
s_016um_00081_00047-1|s_016um_00080_00045-1,paracrine,high,49.89,reviewed
s_016um_00081_00047-1|s_016um_00080_00046-1,paracrine,high,49.89,unreviewed
s_016um_00081_00047-1|s_016um_00080_00047-1,paracrine,high,49.89,unreviewed
s_016um_00081_00047-1|s_016um_00080_00048-1,paracrine,high,49.89,unreviewed
s_016um_00081_00047-1|s_016um_00080_00049-1,paracrine,high,49.89,reviewed
s_016um_00081_00047-1|s_016um_00081_00045-1,paracrine,high,49.89,unreviewed
s_016um_00081_00047-1|s_016um_00081_00046-1,paracrine,high,49.89,reviewed
s_016um_00081_00047-1|s_016um_00081_00047-1,autocrine,high,49.89,reviewed
s_016um_00081_00047-1|s_016um_00081_00048-1,paracrine,high,49.89,reviewed
s_016um_00081_00047-1|s_016um_00081_00049-1,paracrine,high,49.89,unreviewed
s_016um_00081_00047-1|s_016um_00082_00045-1,paracrine,high,49.89,unreviewed
s_016um_00081_00047-1|s_016um_00082_00046-1,paracrine,high,49.89,unreviewed
s_016um_00081_00047-1|s_016um_00082_00047-1,paracrine,high,49.89,reviewed
s_016um_00081_00047-1|s_016um_00082_00048-1,paracrine,high,49.89,unreviewed
s_016um_00081_00047-1|s_016um_00082_00049-1,paracrine,high,49.89,reviewed
s_016um_00081_00047-1|s_016um_00083_00046-1,paracrine,high,49.89,unreviewed
s_016um_00081_00047-1|s_016um_00083_00047-1,paracrine,high,49.89,unreviewed
s_016um_00081_00047-1|s_016um_00083_00048-1,paracrine,high,49.89,reviewed
s_016um_00081_00048-1|s_016um_00079_00047-1,paracrine,high,49.89,unreviewed
s_016um_00081_00048-1|s_016um_00079_00048-1,paracrine,high,49.89,reviewed
s_016um_00081_00048-1|s_016um_00079_00049-1,paracrine,high,49.89,reviewed
s_016um_00081_00048-1|s_016um_00080_00046-1,paracrine,high,49.89,reviewed
s_016um_00081_00048-1|s_016um_00080_00047-1,paracrine,high,49.89,reviewed
s_016um_00081_00048-1|s_016um_00080_00048-1,paracrine,high,49.89,unreviewed
s_016um_00081_00048-1|s_016um_00080_00049-1,paracrine,high,49.89,reviewed
s_016um_00081_00048-1|s_016um_00080_00050-1,paracrine,high,49.89,unreviewed
s_016um_00081_00048-1|s_016um_00081_00046-1,paracrine,high,49.89,unreviewed
s_016um_00081_00048-1|s_016um_00081_00047-1,paracrine,high,49.89,unreviewed
s_016um_00081_00048-1|s_016um_00081_00048-1,autocrine,high,49.89,unreviewed
s_016um_00081_00048-1|s_016um_00081_00049-1,paracrine,high,49.89,unreviewed
s_016um_00081_00048-1|s_016um_00081_00050-1,paracrine,high,49.89,unreviewed
s_016um_00081_00048-1|s_016um_00082_00046-1,paracrine,high,49.89,reviewed
s_016um_00081_00048-1|s_016um_00082_00047-1,paracrine,high,49.89,reviewed
s_016um_00081_00048-1|s_016um_00082_00048-1,paracrine,high,49.89,unreviewed
s_016um_00081_00048-1|s_016um_00082_00049-1,paracrine,high,49.89,reviewed
s_016um_00081_00048-1|s_016um_00082_00050-1,paracrine,high,49.89,reviewed
s_016um_00081_00048-1|s_016um_00083_00047-1,paracrine,high,49.89,reviewed
s_016um_00081_00048-1|s_016um_00083_00048-1,paracrine,high,49.89,unreviewed
s_016um_00081_00048-1|s_016um_00083_00049-1,paracrine,high,49.89,reviewed
s_016um_00081_00049-1|s_016um_00079_00048-1,paracrine,high,49.89,unreviewed
s_016um_00081_00049-1|s_016um_00079_00049-1,paracrine,high,49.89,reviewed
s_016um_00081_00049-1|s_016um_00079_00050-1,paracrine,high,49.89,unreviewed
s_016um_00081_00049-1|s_016um_00080_00047-1,paracrine,high,49.89,reviewed
s_016um_00081_00049-1|s_016um_00080_00048-1,paracrine,high,49.89,unreviewed
s_016um_00081_00049-1|s_016um_00080_00049-1,paracrine,high,49.89,reviewed
s_016um_00081_00049-1|s_016um_00080_00050-1,paracrine,high,49.89,reviewed
s_016um_00081_00049-1|s_016um_00080_00051-1,paracrine,high,49.89,unreviewed
s_016um_00081_00049-1|s_016um_00081_00047-1,paracrine,high,49.89,reviewed
s_016um_00081_00049-1|s_016um_00081_00048-1,paracrine,high,49.89,unreviewed
s_016um_00081_00049-1|s_016um_00081_00049-1,autocrine,high,49.89,unreviewed
s_016um_00081_00049-1|s_016um_00081_00050-1,paracrine,high,49.89,unreviewed
s_016um_00081_00049-1|s_016um_00081_00051-1,paracrine,high,49.89,unreviewed
s_016um_00081_00049-1|s_016um_00082_00047-1,paracrine,high,49.89,unreviewed
s_016um_00081_00049-1|s_016um_00082_00048-1,paracrine,high,49.89,reviewed
s_016um_00081_00049-1|s_016um_00082_00049-1,paracrine,high,49.89,unreviewed
s_016um_00081_00049-1|s_016um_00082_00050-1,paracrine,high,49.89,reviewed
s_016um_00081_00049-1|s_016um_00082_00051-1,paracrine,high,49.89,reviewed
s_016um_00081_00049-1|s_016um_00083_00048-1,paracrine,high,49.89,reviewed
s_016um_00081_00049-1|s_016um_00083_00049-1,paracrine,high,49.89,unreviewed
s_016um_00081_00049-1|s_016um_00083_00050-1,paracrine,high,49.89,unreviewed
s_016um_00081_00050-1|s_016um_00079_00049-1,paracrine,high,49.89,reviewed
s_016um_00081_00050-1|s_016um_00079_00050-1,paracrine,high,49.89,reviewed
s_016um_00081_00050-1|s_016um_00079_00051-1,paracrine,high,49.89,reviewed
s_016um_00081_00050-1|s_016um_00080_00048-1,paracrine,high,49.89,unreviewed
s_016um_00081_00050-1|s_016um_00080_00049-1,paracrine,high,49.89,unreviewed
s_016um_00081_00050-1|s_016um_00080_00050-1,paracrine,high,49.89,unreviewed
s_016um_00081_00050-1|s_016um_00080_00051-1,paracrine,high,49.89,reviewed
s_016um_00081_00050-1|s_016um_00080_00052-1,paracrine,high,49.89,reviewed
s_016um_00081_00050-1|s_016um_00081_00048-1,paracrine,high,49.89,unreviewed
s_016um_00081_00050-1|s_016um_00081_00049-1,paracrine,high,49.89,reviewed
s_016um_00081_00050-1|s_016um_00081_00050-1,autocrine,high,49.89,unreviewed
s_016um_00081_00050-1|s_016um_00081_00051-1,paracrine,high,49.89,unreviewed
s_016um_00081_00050-1|s_016um_00081_00052-1,paracrine,high,49.89,unreviewed
s_016um_00081_00050-1|s_016um_00082_00048-1,paracrine,high,49.89,unreviewed
s_016um_00081_00050-1|s_016um_00082_00049-1,paracrine,high,49.89,reviewed
s_016um_00081_00050-1|s_016um_00082_00050-1,paracrine,high,49.89,unreviewed
s_016um_00081_00050-1|s_016um_00082_00051-1,paracrine,high,49.89,unreviewed
s_016um_00081_00050-1|s_016um_00082_00052-1,paracrine,high,49.89,unreviewed
s_016um_00081_00050-1|s_016um_00083_00049-1,paracrine,high,49.89,unreviewed
s_016um_00081_00050-1|s_016um_00083_00050-1,paracrine,high,49.89,reviewed
s_016um_00081_00050-1|s_016um_00083_00051-1,paracrine,high,49.89,unreviewed
s_016um_00081_00051-1|s_016um_00079_00050-1,paracrine,high,49.89,reviewed
s_016um_00081_00051-1|s_016um_00079_00051-1,paracrine,high,49.89,unreviewed
s_016um_00081_00051-1|s_016um_00079_00052-1,paracrine,high,49.89,reviewed
s_016um_00081_00051-1|s_016um_00080_00049-1,paracrine,high,49.89,reviewed
s_016um_00081_00051-1|s_016um_00080_00050-1,paracrine,high,49.89,unreviewed
s_016um_00081_00051-1|s_016um_00080_00051-1,paracrine,high,49.89,reviewed
s_016um_00081_00051-1|s_016um_00080_00052-1,paracrine,high,49.89,reviewed
s_016um_00081_00051-1|s_016um_00080_00053-1,paracrine,high,49.89,reviewed
s_016um_00081_00051-1|s_016um_00081_00049-1,paracrine,high,49.89,reviewed
s_016um_00081_00051-1|s_016um_00081_00050-1,paracrine,high,49.89,unreviewed
s_016um_00081_00051-1|s_016um_00081_00051-1,autocrine,high,49.89,unreviewed
s_016um_00081_00051-1|s_016um_00081_00052-1,paracrine,high,49.89,unreviewed
s_016um_00081_00051-1|s_016um_00081_00053-1,paracrine,high,49.89,reviewed
s_016um_00081_00051-1|s_016um_00082_00049-1,paracrine,high,49.89,reviewed
s_016um_00081_00051-1|s_016um_00082_00050-1,paracrine,high,49.89,reviewed
s_016um_00081_00051-1|s_016um_00082_00051-1,paracrine,high,49.89,unreviewed
s_016um_00081_00051-1|s_016um_00082_00052-1,paracrine,high,49.89,reviewed
s_016um_00081_00051-1|s_016um_00082_00053-1,paracrine,high,49.89,reviewed
s_016um_00081_00051-1|s_016um_00083_00050-1,paracrine,high,49.89,reviewed
s_016um_00081_00051-1|s_016um_00083_00051-1,paracrine,high,49.89,reviewed
s_016um_00081_00051-1|s_016um_00083_00052-1,paracrine,high,49.89,reviewed
s_016um_00081_00052-1|s_016um_00079_00051-1,paracrine,high,49.89,unreviewed
s_016um_00081_00052-1|s_016um_00079_00052-1,paracrine,high,49.89,unreviewed
s_016um_00081_00052-1|s_016um_00079_00053-1,paracrine,high,49.89,reviewed
s_016um_00081_00052-1|s_016um_00080_00050-1,paracrine,high,49.89,reviewed
s_016um_00081_00052-1|s_016um_00080_00051-1,paracrine,high,49.89,unreviewed
s_016um_00081_00052-1|s_016um_00080_00052-1,paracrine,high,49.89,reviewed
s_016um_00081_00052-1|s_016um_00080_00053-1,paracrine,high,49.89,unreviewed
s_016um_00081_00052-1|s_016um_00080_00054-1,paracrine,high,49.89,unreviewed
s_016um_00081_00052-1|s_016um_00081_00050-1,paracrine,high,49.89,unreviewed
s_016um_00081_00052-1|s_016um_00081_00051-1,paracrine,high,49.89,unreviewed
s_016um_00081_00052-1|s_016um_00081_00052-1,autocrine,high,49.89,unreviewed
s_016um_00081_00052-1|s_016um_00081_00053-1,paracrine,high,49.89,unreviewed
s_016um_00081_00052-1|s_016um_00081_00054-1,paracrine,high,49.89,reviewed
s_016um_00081_00052-1|s_016um_00082_00050-1,paracrine,high,49.89,unreviewed
s_016um_00081_00052-1|s_016um_00082_00051-1,paracrine,high,49.89,unreviewed
s_016um_00081_00052-1|s_016um_00082_00052-1,paracrine,high,49.89,unreviewed
s_016um_00081_00052-1|s_016um_00082_00053-1,paracrine,high,49.89,unreviewed
s_016um_00081_00052-1|s_016um_00082_00054-1,paracrine,high,49.89,unreviewed
s_016um_00081_00052-1|s_016um_00083_00051-1,paracrine,high,49.89,unreviewed
s_016um_00081_00052-1|s_016um_00083_00052-1,paracrine,high,49.89,reviewed
s_016um_00081_00052-1|s_016um_00083_00053-1,paracrine,high,49.89,reviewed
s_016um_00081_00053-1|s_016um_00079_00052-1,paracrine,high,49.89,reviewed
s_016um_00081_00053-1|s_016um_00079_00053-1,paracrine,high,49.89,unreviewed
s_016um_00081_00053-1|s_016um_00079_00054-1,paracrine,high,49.89,unreviewed
s_016um_00081_00053-1|s_016um_00080_00051-1,paracrine,high,49.89,reviewed
s_016um_00081_00053-1|s_016um_00080_00052-1,paracrine,high,99.89,unreviewed
s_016um_00081_00053-1|s_016um_00080_00053-1,paracrine,high,49.89,unreviewed
s_016um_00081_00053-1|s_016um_00080_00054-1,paracrine,high,49.89,reviewed
s_016um_00081_00053-1|s_016um_00080_00055-1,paracrine,high,49.89,reviewed
s_016um_00081_00053-1|s_016um_00081_00051-1,paracrine,high,49.89,unreviewed
s_016um_00081_00053-1|s_016um_00081_00052-1,paracrine,high,49.89,unreviewed
s_016um_00081_00053-1|s_016um_00081_00053-1,autocrine,high,49.89,unreviewed
s_016um_00081_00053-1|s_016um_00081_00054-1,paracrine,high,49.89,unreviewed
s_016um_00081_00053-1|s_016um_00081_00055-1,paracrine,high,49.89,unreviewed
s_016um_00081_00053-1|s_016um_00082_00051-1,paracrine,high,49.89,unreviewed
s_016um_00081_00053-1|s_016um_00082_00052-1,paracrine,high,49.89,unreviewed
s_016um_00081_00053-1|s_016um_00082_00053-1,paracrine,high,49.89,reviewed
s_016um_00081_00053-1|s_016um_00082_00054-1,paracrine,high,49.89,unreviewed
s_016um_00081_00053-1|s_016um_00082_00055-1,paracrine,high,49.89,unreviewed
s_016um_00081_00053-1|s_016um_00083_00052-1,paracrine,high,49.89,reviewed
s_016um_00081_00053-1|s_016um_00083_00053-1,paracrine,high,49.89,reviewed
s_016um_00081_00053-1|s_016um_00083_00054-1,paracrine,high,49.89,unreviewed
s_016um_00081_00054-1|s_016um_00079_00053-1,paracrine,high,49.89,unreviewed
s_016um_00081_00054-1|s_016um_00079_00054-1,paracrine,high,49.89,unreviewed
s_016um_00081_00054-1|s_016um_00079_00055-1,paracrine,high,49.89,unreviewed
s_016um_00081_00054-1|s_016um_00080_00052-1,paracrine,high,49.89,reviewed
s_016um_00081_00054-1|s_016um_00080_00053-1,paracrine,high,49.89,unreviewed
s_016um_00081_00054-1|s_016um_00080_00054-1,paracrine,high,49.89,reviewed
s_016um_00081_00054-1|s_016um_00080_00055-1,paracrine,high,49.89,unreviewed
s_016um_00081_00054-1|s_016um_00080_00056-1,paracrine,high,49.89,reviewed
s_016um_00081_00054-1|s_016um_00081_00052-1,paracrine,high,49.89,unreviewed
s_016um_00081_00054-1|s_016um_00081_00053-1,paracrine,high,49.89,unreviewed
s_016um_00081_00054-1|s_016um_00081_00054-1,autocrine,high,49.89,unreviewed
s_016um_00081_00054-1|s_016um_00081_00055-1,paracrine,high,49.89,unreviewed
s_016um_00081_00054-1|s_016um_00081_00056-1,paracrine,high,49.89,unreviewed
s_016um_00081_00054-1|s_016um_00082_00052-1,paracrine,high,49.89,unreviewed
s_016um_00081_00054-1|s_016um_00082_00053-1,paracrine,high,49.89,unreviewed
s_016um_00081_00054-1|s_016um_00082_00054-1,paracrine,high,49.89,reviewed
s_016um_00081_00054-1|s_016um_00082_00055-1,paracrine,high,49.89,unreviewed
s_016um_00081_00054-1|s_016um_00082_00056-1,paracrine,high,49.89,unreviewed
s_016um_00081_00054-1|s_016um_00083_00053-1,paracrine,high,49.89,unreviewed
s_016um_00081_00054-1|s_016um_00083_00054-1,paracrine,high,49.89,unreviewed
s_016um_00081_00054-1|s_016um_00083_00055-1,paracrine,high,49.89,reviewed
s_016um_00081_00055-1|s_016um_00079_00054-1,paracrine,high,49.89,reviewed
s_016um_00081_00055-1|s_016um_00079_00055-1,paracrine,high,49.89,unreviewed
s_016um_00081_00055-1|s_016um_00079_00056-1,paracrine,high,49.89,reviewed
s_016um_00081_00055-1|s_016um_00080_00053-1,paracrine,high,49.89,unreviewed
s_016um_00081_00055-1|s_016um_00080_00054-1,paracrine,high,49.89,reviewed
s_016um_00081_00055-1|s_016um_00080_00055-1,paracrine,high,49.89,reviewed
s_016um_00081_00055-1|s_016um_00080_00056-1,paracrine,high,49.89,reviewed
s_016um_00081_00055-1|s_016um_00080_00057-1,paracrine,high,49.89,unreviewed
s_016um_00081_00055-1|s_016um_00081_00053-1,paracrine,high,49.89,unreviewed
s_016um_00081_00055-1|s_016um_00081_00054-1,paracrine,high,49.89,unreviewed
s_016um_00081_00055-1|s_016um_00081_00055-1,autocrine,high,49.89,unreviewed
s_016um_00081_00055-1|s_016um_00081_00056-1,paracrine,high,49.89,reviewed
s_016um_00081_00055-1|s_016um_00081_00057-1,paracrine,high,49.89,unreviewed
s_016um_00081_00055-1|s_016um_00082_00053-1,paracrine,high,49.89,unreviewed
s_016um_00081_00055-1|s_016um_00082_00054-1,paracrine,high,49.89,unreviewed
s_016um_00081_00055-1|s_016um_00082_00055-1,paracrine,high,49.89,unreviewed
s_016um_00081_00055-1|s_016um_00082_00056-1,paracrine,high,49.89,reviewed
s_016um_00081_00055-1|s_016um_00082_00057-1,paracrine,high,49.89,reviewed
s_016um_00081_00055-1|s_016um_00083_00054-1,paracrine,high,49.89,reviewed
s_016um_00081_00055-1|s_016um_00083_00055-1,paracrine,high,49.89,unreviewed
s_016um_00081_00055-1|s_016um_00083_00056-1,paracrine,high,49.89,unreviewed
s_016um_00081_00056-1|s_016um_00079_00055-1,paracrine,high,49.89,unreviewed
s_016um_00081_00056-1|s_016um_00079_00056-1,paracrine,high,49.89,unreviewed
s_016um_00081_00056-1|s_016um_00079_00057-1,paracrine,high,49.89,unreviewed
s_016um_00081_00056-1|s_016um_00080_00054-1,paracrine,high,49.89,reviewed
s_016um_00081_00056-1|s_016um_00080_00055-1,paracrine,high,49.89,unreviewed
s_016um_00081_00056-1|s_016um_00080_00056-1,paracrine,high,49.89,reviewed
s_016um_00081_00056-1|s_016um_00080_00057-1,paracrine,high,49.89,unreviewed
s_016um_00081_00056-1|s_016um_00080_00058-1,paracrine,high,49.89,unreviewed
s_016um_00081_00056-1|s_016um_00081_00054-1,paracrine,high,49.89,unreviewed
s_016um_00081_00056-1|s_016um_00081_00055-1,paracrine,high,49.89,unreviewed
s_016um_00081_00056-1|s_016um_00081_00056-1,autocrine,high,49.89,unreviewed
s_016um_00081_00056-1|s_016um_00081_00057-1,paracrine,high,49.89,reviewed
s_016um_00081_00056-1|s_016um_00081_00058-1,paracrine,high,49.89,unreviewed
s_016um_00081_00056-1|s_016um_00082_00054-1,paracrine,high,49.89,unreviewed
s_016um_00081_00056-1|s_016um_00082_00055-1,paracrine,high,49.89,unreviewed
s_016um_00081_00056-1|s_016um_00082_00056-1,paracrine,high,49.89,unreviewed
s_016um_00081_00056-1|s_016um_00082_00057-1,paracrine,high,49.89,unreviewed
s_016um_00081_00056-1|s_016um_00082_00058-1,paracrine,high,49.89,unreviewed
s_016um_00081_00056-1|s_016um_00083_00055-1,paracrine,high,49.89,reviewed
s_016um_00081_00056-1|s_016um_00083_00056-1,paracrine,high,49.89,unreviewed
s_016um_00081_00056-1|s_016um_00083_00057-1,paracrine,high,49.89,reviewed
